Age,AgeGroup,Attrition,Attrition_Flag,Department,Education,EducationLevel,JobRole_Clean,Gender,MaritalStatus_Clean,Monthly Income,MonthlyIncome_Lakhs,SalaryBand,OverTime_Flag,Percent Salary Hike,Performance Rating,PerformanceRating_Clean,HighPerformer,Total Working Years,Years At Company,TenureGroup,LongTenure,NewHire,Work Life Balance,WorkLifeBalance_Level,GoodWorkLife,PoorWorkLife,Stock Option Level,HasStockOptions,Num Companies Worked,Distance From Home,AvgSatisfaction,HighSatisfaction,LowSatisfaction,HighInvolvement,LowInvolvement,HighPaid,LowPaid,EmploymentStatus
26,26-35,No,0,Sales,Associates Degree,,Sales Executive,Male,Married,6272,0.06272,<20K,0,20,4,Exceeds,1,6,5,5-10 years,0,0,4,Excellent,1,0,2,1,1,28,2.3333333333333335,0,0,1,0,0,1,Current
24,18-25,No,0,R&D,Associates Degree,,Laboratory Technician,Male,Married,2127,0.02127,<20K,0,21,4,Exceeds,1,1,1,1-3 years,0,0,3,Good,1,0,1,1,1,17,3.3333333333333335,1,0,0,1,0,1,Current
50,46-55,No,0,HR,Bachelor's Degree,,Manager,Male,Married,18200,0.182,<20K,0,11,3,Fully Meets,0,32,32,20+ years,1,0,3,Good,1,0,1,1,1,3,2.0,0,1,1,0,0,1,Current
25,26-35,No,0,Sales,High School,,Sales Representative,Male,Married,2096,0.02096,<20K,0,11,3,Fully Meets,0,7,7,5-10 years,1,0,3,Good,1,0,0,0,1,13,2.6666666666666665,0,0,1,0,0,1,Current
24,18-25,Yes,1,R&D,Bachelor's Degree,,Laboratory Technician,Female,Married,2886,0.02886,<20K,1,16,3,Fully Meets,0,6,6,5-10 years,1,0,3,Good,1,0,1,1,1,7,2.6666666666666665,0,0,1,0,0,1,Ex-Employee
30,26-35,Yes,1,Sales,Master's Degree,,Sales Representative,Male,Married,2033,0.02033,<20K,0,18,3,Fully Meets,0,1,1,1-3 years,0,0,4,Excellent,1,0,1,1,1,12,2.0,0,1,0,1,0,1,Ex-Employee
34,26-35,No,0,R&D,Associates Degree,,Research Scientist,Male,Married,3622,0.03622,<20K,1,13,3,Fully Meets,0,6,6,5-10 years,1,0,3,Good,1,0,1,1,1,1,3.3333333333333335,1,0,0,1,0,1,Current
31,26-35,Yes,1,Sales,Master's Degree,,Sales Executive,Male,Divorced,4233,0.04233,<20K,0,17,3,Fully Meets,0,9,3,3-5 years,0,0,1,Bad,0,1,0,0,2,13,2.0,0,1,1,0,0,1,Ex-Employee
35,36-45,No,0,R&D,Associates Degree,,Laboratory Technician,Male,Single,3681,0.03681,<20K,0,14,3,Fully Meets,0,9,3,3-5 years,0,0,3,Good,1,0,0,0,4,25,3.0,0,0,0,1,0,1,Current
31,26-35,No,0,Sales,Master's Degree,,Sales Executive,Male,Divorced,5460,0.0546,<20K,0,22,4,Exceeds,1,13,7,5-10 years,1,0,4,Excellent,1,0,2,1,4,6,3.0,0,0,1,0,0,1,Current
27,26-35,No,0,R&D,Master's Degree,,Research Scientist,Female,Divorced,2187,0.02187,<20K,0,12,3,Fully Meets,0,6,5,5-10 years,0,0,2,Average,0,1,2,1,0,6,2.3333333333333335,0,0,0,1,0,1,Current
37,36-45,No,0,Sales,Bachelor's Degree,,Sales Executive,Male,Married,9602,0.09602,<20K,1,11,3,Fully Meets,0,17,3,3-5 years,0,0,2,Average,0,1,1,1,4,2,3.3333333333333335,1,0,1,0,0,1,Current
20,18-25,No,0,R&D,Bachelor's Degree,,Research Scientist,Female,Single,2836,0.02836,<20K,0,13,3,Fully Meets,0,1,1,1-3 years,0,0,4,Excellent,1,0,0,0,1,1,3.3333333333333335,1,0,0,1,0,1,Current
42,36-45,No,0,R&D,Master's Degree,,Healthcare Representative,Female,Married,4089,0.04089,<20K,0,13,3,Fully Meets,0,10,10,10-15 years,1,0,3,Good,1,0,2,1,1,2,3.0,0,0,1,0,0,1,Current
43,36-45,No,0,R&D,Master's Degree,,Research Director,Male,Divorced,16627,0.16627,<20K,1,14,3,Fully Meets,0,21,1,1-3 years,0,0,2,Average,0,1,1,1,4,6,3.0,0,0,0,1,0,1,Current
38,36-45,No,0,R&D,High School,,Research Scientist,Female,Single,2619,0.02619,<20K,0,17,3,Fully Meets,0,8,0,<1 year,0,1,2,Average,0,1,0,0,3,1,2.6666666666666665,0,0,1,0,0,1,Current
43,36-45,No,0,R&D,Doctoral Degree,,Laboratory Technician,Male,Divorced,5679,0.05679,<20K,1,13,3,Fully Meets,0,10,8,5-10 years,1,0,3,Good,1,0,1,1,3,9,3.0,0,0,1,0,0,1,Current
48,46-55,No,0,R&D,Master's Degree,,Manager,Female,Married,15402,0.15402,<20K,0,11,3,Fully Meets,0,21,3,3-5 years,0,0,1,Bad,0,1,1,1,7,1,2.0,0,1,0,1,0,1,Current
44,36-45,No,0,HR,Master's Degree,,Human Resources,Female,Single,5985,0.05985,<20K,0,11,3,Fully Meets,0,10,2,1-3 years,0,0,4,Excellent,1,0,0,0,4,1,2.0,0,1,0,1,0,1,Current
34,26-35,No,0,Sales,Bachelor's Degree,,Sales Representative,Female,Divorced,2579,0.02579,<20K,1,18,3,Fully Meets,0,8,8,5-10 years,1,0,3,Good,1,0,2,1,1,14,3.3333333333333335,1,0,1,0,0,1,Current
27,26-35,Yes,1,Sales,High School,,Sales Representative,Male,Divorced,3041,0.03041,<20K,0,11,3,Fully Meets,0,5,4,3-5 years,0,0,3,Good,1,0,1,1,0,2,2.0,0,1,1,0,0,1,Ex-Employee
21,18-25,No,0,Sales,High School,,Sales Representative,Male,Single,3447,0.03447,<20K,0,11,3,Fully Meets,0,3,3,3-5 years,0,0,3,Good,1,0,0,0,1,22,3.0,0,0,1,0,0,1,Current
44,36-45,No,0,R&D,Master's Degree,,Manager,Male,Married,19513,0.19513,<20K,1,12,3,Fully Meets,0,26,2,1-3 years,0,0,4,Excellent,1,0,1,1,4,3,3.0,0,0,1,0,0,1,Current
22,18-25,No,0,R&D,High School,,Research Scientist,Male,Married,2773,0.02773,<20K,0,20,4,Exceeds,1,3,2,1-3 years,0,0,3,Good,1,0,0,0,0,6,2.6666666666666665,0,0,1,0,0,1,Current
33,26-35,No,0,Sales,Master's Degree,,Sales Executive,Male,Divorced,7104,0.07104,<20K,0,12,3,Fully Meets,0,6,5,5-10 years,0,0,3,Good,1,0,0,0,0,8,3.3333333333333335,1,0,1,0,0,1,Current
32,26-35,No,0,R&D,Master's Degree,,Research Scientist,Female,Married,6322,0.06322,<20K,1,12,3,Fully Meets,0,6,6,5-10 years,1,0,2,Average,0,1,1,1,1,9,3.0,0,0,1,0,0,1,Current
30,26-35,No,0,R&D,Bachelor's Degree,,Research Scientist,Female,Divorced,2083,0.02083,<20K,0,20,4,Exceeds,1,1,1,1-3 years,0,0,3,Good,1,0,1,1,1,3,3.0,0,0,1,0,0,1,Current
53,46-55,No,0,Sales,High School,,Sales Executive,Female,Single,8381,0.08381,<20K,0,20,4,Exceeds,1,18,14,10-15 years,1,0,4,Excellent,1,0,0,0,7,1,3.0,0,0,1,0,0,1,Current
34,26-35,No,0,R&D,Doctoral Degree,,Research Scientist,Male,Married,2691,0.02691,<20K,0,12,3,Fully Meets,0,10,10,10-15 years,1,0,2,Average,0,1,1,1,1,1,3.3333333333333335,1,0,1,0,0,1,Current
45,46-55,Yes,1,Sales,Master's Degree,,Sales Executive,Female,Married,4286,0.04286,<20K,0,14,3,Fully Meets,0,5,1,1-3 years,0,0,3,Good,1,0,2,1,2,26,2.0,0,1,1,0,0,1,Ex-Employee
26,26-35,No,0,R&D,Bachelor's Degree,,Laboratory Technician,Female,Married,2659,0.02659,<20K,1,13,3,Fully Meets,0,3,3,3-5 years,0,0,3,Good,1,0,1,1,1,6,3.3333333333333335,1,0,1,0,0,1,Current
37,36-45,No,0,R&D,Bachelor's Degree,,Manufacturing Director,Male,Married,9434,0.09434,<20K,0,15,3,Fully Meets,0,10,10,10-15 years,1,0,3,Good,1,0,1,1,1,3,3.0,0,0,1,0,0,1,Current
29,26-35,No,0,Sales,Associates Degree,,Sales Executive,Female,Married,5561,0.05561,<20K,0,14,3,Fully Meets,0,6,6,5-10 years,1,0,2,Average,0,1,1,1,1,3,2.0,0,1,1,0,0,1,Current
35,36-45,No,0,R&D,Master's Degree,,Research Scientist,Male,Single,6646,0.06646,<20K,0,13,3,Fully Meets,0,17,17,15-20 years,1,0,3,Good,1,0,0,0,1,6,2.6666666666666665,0,0,0,1,0,1,Current
33,26-35,No,0,R&D,Bachelor's Degree,,Healthcare Representative,Male,Divorced,7725,0.07725,<20K,0,23,4,Exceeds,1,15,13,10-15 years,1,0,1,Bad,0,1,1,1,3,6,3.3333333333333335,1,0,1,0,0,1,Current
54,46-55,No,0,HR,Master's Degree,,Human Resources,Male,Married,10725,0.10725,<20K,0,15,3,Fully Meets,0,16,9,5-10 years,1,0,4,Excellent,1,0,1,1,2,19,2.6666666666666665,0,0,1,0,0,1,Current
36,36-45,No,0,R&D,Associates Degree,,Manufacturing Director,Male,Divorced,8847,0.08847,<20K,1,11,3,Fully Meets,0,13,3,3-5 years,0,0,3,Good,1,0,1,1,2,9,2.3333333333333335,0,0,0,1,0,1,Current
27,26-35,No,0,R&D,Master's Degree,,Research Scientist,Male,Single,2045,0.02045,<20K,0,13,3,Fully Meets,0,5,4,3-5 years,0,0,3,Good,1,0,0,0,0,3,3.0,0,0,0,1,0,1,Current
20,18-25,Yes,1,R&D,High School,,Research Scientist,Male,Single,1009,0.01009,<20K,1,11,3,Fully Meets,0,1,1,1-3 years,0,0,3,Good,1,0,0,0,1,10,3.6666666666666665,1,0,1,0,0,1,Ex-Employee
33,26-35,Yes,1,R&D,Bachelor's Degree,,Research Scientist,Male,Single,3348,0.03348,<20K,1,11,3,Fully Meets,0,10,10,10-15 years,1,0,3,Good,1,0,0,0,1,3,1.0,0,1,1,0,0,1,Ex-Employee
35,36-45,No,0,R&D,Bachelor's Degree,,Laboratory Technician,Male,Married,1281,0.01281,<20K,0,18,3,Fully Meets,0,1,1,1-3 years,0,0,3,Good,1,0,2,1,1,3,3.0,0,0,0,1,0,1,Current
23,18-25,No,0,R&D,Bachelor's Degree,,Research Scientist,Male,Married,2819,0.02819,<20K,0,16,3,Fully Meets,0,5,3,3-5 years,0,0,4,Excellent,1,0,1,1,2,4,1.0,0,1,1,0,0,1,Current
25,26-35,No,0,Sales,Bachelor's Degree,,Sales Executive,Male,Married,4851,0.04851,<20K,0,22,4,Exceeds,1,4,3,3-5 years,0,0,3,Good,1,0,1,1,0,8,3.0,0,0,1,0,0,1,Current
38,36-45,No,0,Sales,Master's Degree,,Sales Executive,Female,Single,4028,0.04028,<20K,0,20,4,Exceeds,1,8,7,5-10 years,1,0,3,Good,1,0,0,0,0,7,3.0,0,0,0,1,0,1,Current
29,26-35,No,0,R&D,Master's Degree,,Research Scientist,Male,Divorced,2720,0.0272,<20K,0,18,3,Fully Meets,0,10,10,10-15 years,1,0,3,Good,1,0,1,1,1,1,3.3333333333333335,1,0,0,1,0,1,Current
48,46-55,No,0,Sales,High School,,Sales Executive,Male,Married,8120,0.0812,<20K,0,12,3,Fully Meets,0,12,2,1-3 years,0,0,3,Good,1,0,0,0,3,2,2.6666666666666665,0,0,1,0,0,1,Current
27,26-35,No,0,Sales,High School,,Sales Executive,Female,Divorced,4647,0.04647,<20K,1,20,4,Exceeds,1,6,6,5-10 years,1,0,3,Good,1,0,2,1,1,3,3.3333333333333335,1,0,1,0,0,1,Current
37,36-45,No,0,R&D,Associates Degree,,Research Scientist,Male,Single,4680,0.0468,<20K,0,17,3,Fully Meets,0,4,1,1-3 years,0,0,3,Good,1,0,0,0,3,10,3.0,0,0,1,0,0,1,Current
50,46-55,No,0,R&D,High School,,Laboratory Technician,Male,Married,3221,0.03221,<20K,1,11,3,Fully Meets,0,20,20,20+ years,1,0,3,Good,1,0,3,1,1,28,3.3333333333333335,1,0,1,0,0,1,Current
34,26-35,No,0,R&D,Bachelor's Degree,,Healthcare Representative,Female,Single,8621,0.08621,<20K,0,14,3,Fully Meets,0,9,8,5-10 years,1,0,4,Excellent,1,0,0,0,1,9,2.6666666666666665,0,0,0,1,0,1,Current
24,18-25,Yes,1,Sales,Associates Degree,,Sales Executive,Female,Single,4577,0.04577,<20K,0,14,3,Fully Meets,0,4,2,1-3 years,0,0,3,Good,1,0,0,0,9,3,1.6666666666666667,0,1,1,0,0,1,Ex-Employee
39,36-45,No,0,R&D,Master's Degree,,Healthcare Representative,Female,Single,4553,0.04553,<20K,0,11,3,Fully Meets,0,20,20,20+ years,1,0,3,Good,1,0,0,0,1,2,2.6666666666666665,0,0,0,1,0,1,Current
32,26-35,No,0,Sales,Bachelor's Degree,,Sales Executive,Male,Single,5396,0.05396,<20K,0,12,3,Fully Meets,0,10,10,10-15 years,1,0,2,Average,0,1,0,0,1,10,4.0,1,0,1,0,0,1,Current
50,46-55,Yes,1,Sales,Associates Degree,,Sales Executive,Male,Married,6796,0.06796,<20K,1,14,3,Fully Meets,0,18,4,3-5 years,0,0,3,Good,1,0,1,1,3,8,2.0,0,1,1,0,0,1,Ex-Employee
38,36-45,No,0,R&D,Master's Degree,,Healthcare Representative,Female,Single,7625,0.07625,<20K,0,13,3,Fully Meets,0,10,9,5-10 years,1,0,2,Average,0,1,0,0,0,1,3.0,0,0,1,0,0,1,Current
27,26-35,No,0,R&D,Associates Degree,,Manufacturing Director,Female,Married,7412,0.07412,<20K,0,11,3,Fully Meets,0,9,9,5-10 years,1,0,3,Good,1,0,0,0,1,1,2.6666666666666665,0,0,1,0,0,1,Current
32,26-35,No,0,R&D,Associates Degree,,Research Director,Female,Single,11159,0.11159,<20K,0,15,3,Fully Meets,0,10,7,5-10 years,1,0,3,Good,1,0,0,0,3,3,3.6666666666666665,1,0,1,0,0,1,Current
47,46-55,No,0,Sales,Master's Degree,,Sales Executive,Male,Single,4960,0.0496,<20K,0,12,3,Fully Meets,0,20,7,5-10 years,1,0,3,Good,1,0,0,0,2,14,3.0,0,0,1,0,0,1,Current
40,36-45,No,0,Sales,Master's Degree,,Sales Executive,Male,Married,10475,0.10475,<20K,1,21,4,Exceeds,1,20,18,15-20 years,1,0,3,Good,1,0,1,1,5,5,2.6666666666666665,0,0,0,1,0,1,Current
53,46-55,No,0,R&D,Bachelor's Degree,,Research Director,Male,Married,14814,0.14814,<20K,0,19,3,Fully Meets,0,32,5,5-10 years,0,0,3,Good,1,0,0,0,3,7,3.0,0,0,1,0,0,1,Current
41,36-45,No,0,HR,Master's Degree,,Manager,Male,Divorced,19141,0.19141,<20K,0,15,3,Fully Meets,0,23,21,20+ years,1,0,2,Average,0,1,3,1,3,10,2.6666666666666665,0,0,0,1,0,1,Current
60,56-65,No,0,Sales,Master's Degree,,Sales Executive,Male,Single,5405,0.05405,<20K,0,14,3,Fully Meets,0,10,2,1-3 years,0,0,3,Good,1,0,0,0,8,16,2.0,0,1,1,0,0,1,Current
27,26-35,No,0,R&D,Associates Degree,,Manufacturing Director,Male,Divorced,8793,0.08793,<20K,0,21,4,Exceeds,1,9,9,5-10 years,1,0,2,Average,0,1,2,1,1,10,2.6666666666666665,0,0,1,0,0,1,Current
41,36-45,No,0,HR,Bachelor's Degree,,Manager,Male,Married,19189,0.19189,<20K,0,12,3,Fully Meets,0,22,22,20+ years,1,0,3,Good,1,0,1,1,1,1,3.0,0,0,0,1,0,1,Current
50,46-55,No,0,Sales,Master's Degree,,Sales Representative,Male,Married,3875,0.03875,<20K,0,15,3,Fully Meets,0,4,2,1-3 years,0,0,3,Good,1,0,1,1,7,8,3.3333333333333335,1,0,1,0,0,1,Current
28,26-35,Yes,1,R&D,Associates Degree,,Research Scientist,Female,Single,2216,0.02216,<20K,1,13,3,Fully Meets,0,10,7,5-10 years,1,0,3,Good,1,0,0,0,7,1,2.3333333333333335,0,0,0,1,0,1,Ex-Employee
36,36-45,No,0,R&D,Bachelor's Degree,,Research Director,Female,Married,11713,0.11713,<20K,0,14,3,Fully Meets,0,10,8,5-10 years,1,0,3,Good,1,0,1,1,9,8,1.0,0,1,1,0,0,1,Current
38,36-45,No,0,R&D,Bachelor's Degree,,Manufacturing Director,Female,Single,7861,0.07861,<20K,1,14,3,Fully Meets,0,10,1,1-3 years,0,0,4,Excellent,1,0,0,0,4,1,3.3333333333333335,1,0,1,0,0,1,Current
44,36-45,No,0,R&D,Bachelor's Degree,,Laboratory Technician,Male,Single,3708,0.03708,<20K,0,14,3,Fully Meets,0,9,5,5-10 years,0,0,3,Good,1,0,0,0,2,24,2.3333333333333335,0,0,0,1,0,1,Current
47,46-55,No,0,Sales,Bachelor's Degree,,Sales Executive,Female,Divorced,13770,0.1377,<20K,1,12,3,Fully Meets,0,28,22,20+ years,1,0,2,Average,0,1,2,1,9,3,3.6666666666666665,1,0,1,0,0,1,Current
30,26-35,No,0,Sales,Doctoral Degree,,Sales Executive,Male,Divorced,5304,0.05304,<20K,0,23,4,Exceeds,1,10,8,5-10 years,1,0,2,Average,0,1,1,1,7,27,3.6666666666666665,1,0,1,0,0,1,Current
29,26-35,No,0,Sales,Bachelor's Degree,,Sales Representative,Male,Single,2642,0.02642,<20K,0,11,3,Fully Meets,0,1,1,1-3 years,0,0,3,Good,1,0,0,0,1,10,3.0,0,0,1,0,0,1,Current
42,36-45,Yes,1,R&D,Bachelor's Degree,,Research Scientist,Male,Divorced,2759,0.02759,<20K,1,12,3,Fully Meets,0,7,2,1-3 years,0,0,3,Good,1,0,0,0,6,19,3.3333333333333335,1,0,1,0,0,1,Ex-Employee
43,36-45,No,0,Sales,Bachelor's Degree,,Sales Executive,Male,Married,6804,0.06804,<20K,0,18,3,Fully Meets,0,7,2,1-3 years,0,0,3,Good,1,0,1,1,3,15,3.6666666666666665,1,0,0,1,0,1,Current
34,26-35,No,0,R&D,Associates Degree,,Healthcare Representative,Female,Single,6142,0.06142,<20K,0,11,3,Fully Meets,0,10,5,5-10 years,0,0,3,Good,1,0,0,0,3,8,3.0,0,0,1,0,0,1,Current
23,18-25,No,0,R&D,High School,,Laboratory Technician,Male,Married,2500,0.025,<20K,0,14,3,Fully Meets,0,5,4,3-5 years,0,0,4,Excellent,1,0,1,1,1,9,2.3333333333333335,0,0,1,0,0,1,Current
39,36-45,No,0,HR,Bachelor's Degree,,Human Resources,Female,Married,6389,0.06389,<20K,0,15,3,Fully Meets,0,12,8,5-10 years,1,0,1,Bad,0,1,1,1,9,3,2.6666666666666665,0,0,1,0,0,1,Current
56,56-65,No,0,R&D,Bachelor's Degree,,Healthcare Representative,Male,Married,11103,0.11103,<20K,0,11,3,Fully Meets,0,30,10,10-15 years,1,0,2,Average,0,1,0,0,7,9,3.3333333333333335,1,0,1,0,0,1,Current
40,36-45,No,0,R&D,High School,,Research Scientist,Female,Single,2342,0.02342,<20K,1,20,4,Exceeds,1,5,4,3-5 years,0,0,2,Average,0,1,0,0,0,2,4.0,1,0,0,1,0,1,Current
27,26-35,No,0,R&D,Bachelor's Degree,,Healthcare Representative,Female,Single,6811,0.06811,<20K,0,19,3,Fully Meets,0,9,7,5-10 years,1,0,1,Bad,0,1,0,0,8,7,2.0,0,1,0,1,0,1,Current
29,26-35,No,0,Sales,Bachelor's Degree,,Sales Representative,Male,Divorced,2297,0.02297,<20K,0,14,3,Fully Meets,0,2,2,1-3 years,0,0,3,Good,1,0,2,1,1,10,3.3333333333333335,1,0,1,0,0,1,Current
53,46-55,No,0,R&D,Bachelor's Degree,,Laboratory Technician,Male,Single,2450,0.0245,<20K,0,17,3,Fully Meets,0,19,2,1-3 years,0,0,3,Good,1,0,0,0,2,6,4.0,1,0,1,0,0,1,Current
35,36-45,No,0,R&D,Master's Degree,,Healthcare Representative,Female,Divorced,5093,0.05093,<20K,0,11,3,Fully Meets,0,16,1,1-3 years,0,0,4,Excellent,1,0,1,1,2,2,2.0,0,1,1,0,0,1,Current
32,26-35,No,0,R&D,Master's Degree,,Laboratory Technician,Male,Married,5309,0.05309,<20K,0,15,3,Fully Meets,0,10,10,10-15 years,1,0,3,Good,1,0,2,1,1,24,3.0,0,0,1,0,0,1,Current
38,36-45,No,0,R&D,Doctoral Degree,,Research Scientist,Male,Married,3057,0.03057,<20K,1,13,3,Fully Meets,0,6,1,1-3 years,0,0,1,Bad,0,1,1,1,6,2,3.0,0,0,1,0,0,1,Current
34,26-35,No,0,R&D,Doctoral Degree,,Manufacturing Director,Female,Divorced,5121,0.05121,<20K,0,14,3,Fully Meets,0,7,0,<1 year,0,1,3,Good,1,0,1,1,3,8,2.0,0,1,1,0,0,1,Current
52,46-55,No,0,Sales,Master's Degree,,Manager,Male,Married,16856,0.16856,<20K,0,11,3,Fully Meets,0,34,34,20+ years,1,0,4,Excellent,1,0,0,0,1,3,1.6666666666666667,0,1,0,1,0,1,Current
33,26-35,Yes,1,R&D,Master's Degree,,Research Scientist,Male,Single,2686,0.02686,<20K,1,13,3,Fully Meets,0,10,10,10-15 years,1,0,2,Average,0,1,0,0,1,1,3.6666666666666665,1,0,1,0,0,1,Ex-Employee
25,26-35,No,0,Sales,High School,,Sales Executive,Female,Single,6180,0.0618,<20K,0,23,4,Exceeds,1,6,6,5-10 years,1,0,2,Average,0,1,0,0,1,26,3.0,0,0,1,0,0,1,Current
45,46-55,No,0,Sales,Associates Degree,,Sales Representative,Male,Single,6632,0.06632,<20K,0,13,3,Fully Meets,0,9,8,5-10 years,1,0,3,Good,1,0,0,0,0,2,2.0,0,1,0,1,0,1,Current
23,18-25,No,0,R&D,High School,,Research Scientist,Male,Single,3505,0.03505,<20K,0,18,3,Fully Meets,0,2,2,1-3 years,0,0,3,Good,1,0,0,0,1,10,2.6666666666666665,0,0,1,0,0,1,Current
47,46-55,Yes,1,Sales,Associates Degree,,Sales Executive,Female,Single,6397,0.06397,<20K,1,12,3,Fully Meets,0,8,5,5-10 years,0,0,3,Good,1,0,0,0,4,27,3.0,0,0,1,0,0,1,Ex-Employee
34,26-35,No,0,Sales,Bachelor's Degree,,Sales Executive,Male,Single,6274,0.06274,<20K,0,22,4,Exceeds,1,6,6,5-10 years,1,0,3,Good,1,0,0,0,1,2,3.6666666666666665,1,0,1,0,0,1,Current
55,56-65,Yes,1,R&D,Bachelor's Degree,,Manager,Male,Married,19859,0.19859,<20K,1,13,3,Fully Meets,0,24,5,5-10 years,0,0,3,Good,1,0,1,1,5,2,3.0,0,0,1,0,0,1,Ex-Employee
36,36-45,No,0,Sales,Master's Degree,,Sales Executive,Male,Single,7587,0.07587,<20K,0,15,3,Fully Meets,0,10,10,10-15 years,1,0,3,Good,1,0,0,0,1,8,1.3333333333333333,0,1,0,1,0,1,Current
52,46-55,No,0,R&D,Master's Degree,,Research Scientist,Male,Married,4258,0.04258,<20K,0,18,3,Fully Meets,0,5,4,3-5 years,0,0,3,Good,1,0,1,1,0,19,3.0,0,0,1,0,0,1,Current
26,26-35,No,0,R&D,Associates Degree,,Laboratory Technician,Female,Divorced,4364,0.04364,<20K,0,14,3,Fully Meets,0,5,2,1-3 years,0,0,3,Good,1,0,1,1,3,1,2.0,0,1,0,1,0,1,Current
29,26-35,No,0,R&D,Bachelor's Degree,,Healthcare Representative,Female,Married,4335,0.04335,<20K,0,12,3,Fully Meets,0,11,8,5-10 years,1,0,2,Average,0,1,1,1,4,27,2.0,0,1,1,0,0,1,Current
26,26-35,Yes,1,Sales,Bachelor's Degree,,Sales Executive,Male,Single,5326,0.05326,<20K,0,17,3,Fully Meets,0,6,4,3-5 years,0,0,2,Average,0,1,0,0,6,8,2.6666666666666665,0,0,0,1,0,1,Ex-Employee
34,26-35,No,0,R&D,Master's Degree,,Research Scientist,Female,Single,3280,0.0328,<20K,0,16,3,Fully Meets,0,10,4,3-5 years,0,0,3,Good,1,0,0,0,2,1,3.0,0,0,1,0,0,1,Current
54,46-55,No,0,R&D,Master's Degree,,Manufacturing Director,Female,Divorced,5485,0.05485,<20K,1,11,3,Fully Meets,0,9,5,5-10 years,0,0,3,Good,1,0,2,1,9,19,2.3333333333333335,0,0,1,0,0,1,Current
27,26-35,No,0,Sales,High School,,Sales Executive,Male,Married,4342,0.04342,<20K,0,19,3,Fully Meets,0,5,4,3-5 years,0,0,3,Good,1,0,1,1,0,8,3.0,0,0,1,0,0,1,Current
37,36-45,No,0,R&D,High School,,Research Scientist,Female,Divorced,2782,0.02782,<20K,1,13,3,Fully Meets,0,6,5,5-10 years,0,0,2,Average,0,1,2,1,0,10,2.3333333333333335,0,0,1,0,0,1,Current
38,36-45,No,0,R&D,Master's Degree,,Manufacturing Director,Female,Single,5980,0.0598,<20K,1,12,3,Fully Meets,0,17,15,15-20 years,1,0,3,Good,1,0,0,0,6,2,2.0,0,1,1,0,0,1,Current
34,26-35,No,0,R&D,Master's Degree,,Research Scientist,Female,Single,4381,0.04381,<20K,0,11,3,Fully Meets,0,6,6,5-10 years,1,0,3,Good,1,0,0,0,1,2,2.3333333333333335,0,0,0,1,0,1,Current
35,36-45,No,0,Sales,Master's Degree,,Sales Representative,Female,Married,2572,0.02572,<20K,0,16,3,Fully Meets,0,3,3,3-5 years,0,0,2,Average,0,1,1,1,1,8,2.3333333333333335,0,0,1,0,0,1,Current
30,26-35,No,0,R&D,Bachelor's Degree,,Laboratory Technician,Male,Married,3833,0.03833,<20K,0,21,4,Exceeds,1,7,2,1-3 years,0,0,3,Good,1,0,2,1,3,1,3.3333333333333335,1,0,0,1,0,1,Current
40,36-45,No,0,R&D,Associates Degree,,Healthcare Representative,Female,Married,4244,0.04244,<20K,0,24,4,Exceeds,1,8,8,5-10 years,1,0,3,Good,1,0,1,1,1,2,3.0,0,0,1,0,0,1,Current
34,26-35,No,0,Sales,Associates Degree,,Sales Executive,Female,Married,6500,0.065,<20K,0,17,3,Fully Meets,0,6,3,3-5 years,0,0,3,Good,1,0,1,1,5,8,2.0,0,1,1,0,0,1,Current
42,36-45,No,0,R&D,Bachelor's Degree,,Manager,Male,Divorced,18430,0.1843,<20K,0,13,3,Fully Meets,0,24,24,20+ years,1,0,2,Average,0,1,1,1,1,8,2.6666666666666665,0,0,1,0,0,1,Current
23,18-25,Yes,1,R&D,Bachelor's Degree,,Laboratory Technician,Male,Married,1601,0.01601,<20K,1,21,4,Exceeds,1,1,0,<1 year,0,1,3,Good,1,0,2,1,1,6,2.3333333333333335,0,0,1,0,0,1,Ex-Employee
24,18-25,No,0,R&D,Bachelor's Degree,,Laboratory Technician,Male,Divorced,2694,0.02694,<20K,0,11,3,Fully Meets,0,1,1,1-3 years,0,0,3,Good,1,0,3,1,1,9,2.6666666666666665,0,0,0,1,0,1,Current
52,46-55,No,0,R&D,Master's Degree,,Laboratory Technician,Female,Married,3149,0.03149,<20K,0,20,4,Exceeds,1,9,5,5-10 years,0,0,3,Good,1,0,1,1,8,11,3.0,0,0,1,0,0,1,Current
50,46-55,No,0,R&D,Bachelor's Degree,,Research Director,Male,Married,17639,0.17639,<20K,0,16,3,Fully Meets,0,30,4,3-5 years,0,0,3,Good,1,0,0,0,5,2,3.3333333333333335,1,0,1,0,0,1,Current
29,26-35,Yes,1,R&D,Associates Degree,,Laboratory Technician,Female,Married,2319,0.02319,<20K,1,11,3,Fully Meets,0,1,1,1-3 years,0,0,3,Good,1,0,1,1,1,1,2.3333333333333335,0,0,0,1,0,1,Ex-Employee
33,26-35,No,0,R&D,Bachelor's Degree,,Research Director,Male,Married,11691,0.11691,<20K,0,11,3,Fully Meets,0,14,13,10-15 years,1,0,4,Excellent,1,0,0,0,0,7,3.3333333333333335,1,0,1,0,0,1,Current
33,26-35,Yes,1,Sales,Bachelor's Degree,,Sales Executive,Female,Single,5324,0.05324,<20K,0,15,3,Fully Meets,0,6,3,3-5 years,0,0,3,Good,1,0,0,0,5,16,1.6666666666666667,0,1,1,0,0,1,Ex-Employee
